Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1982","1982","hg/ha","38644","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1983","1983","hg/ha","38538","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1984","1984","hg/ha","37011","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1985","1985","hg/ha","32860","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1986","1986","hg/ha","34933","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1987","1987","hg/ha","34002","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1988","1988","hg/ha","36636","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1989","1989","hg/ha","38958","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1990","1990","hg/ha","38890","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1991","1991","hg/ha","39311","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1992","1992","hg/ha","41614","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1993","1993","hg/ha","40157","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1994","1994","hg/ha","40768","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1995","1995","hg/ha","42475","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1996","1996","hg/ha","46437","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1997","1997","hg/ha","44522","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1998","1998","hg/ha","46323","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","1999","1999","hg/ha","41692","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2000","2000","hg/ha","42103","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2001","2001","hg/ha","41400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2002","2002","hg/ha","43877","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2003","2003","hg/ha","40987","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2004","2004","hg/ha","49755","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2005","2005","hg/ha","44872","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2006","2006","hg/ha","44344","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2007","2007","hg/ha","48763","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2008","2008","hg/ha","51839","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2009","2009","hg/ha","50003","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2010","2010","hg/ha","50587","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2011","2011","hg/ha","52732","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2012","2012","hg/ha","50744","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2013","2013","hg/ha","50766","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2014","2014","hg/ha","54199","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2015","2015","hg/ha","54389","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2016","2016","hg/ha","57544","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2017","2017","hg/ha","52741","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2018","2018","hg/ha","50820","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2019","2019","hg/ha","81285","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01252","Green garlic","2020","2020","hg/ha","80358","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1961","1961","tonnes","130000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1962","1962","tonnes","137000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1963","1963","tonnes","144000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1964","1964","tonnes","126000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1965","1965","tonnes","108000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1966","1966","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1967","1967","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1968","1968","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1969","1969","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1970","1970","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1971","1971","tonnes","110000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1972","1972","tonnes","110000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1973","1973","tonnes","120000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1974","1974","tonnes","83600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1975","1975","tonnes","140600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1976","1976","tonnes","129600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1977","1977","tonnes","133300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1978","1978","tonnes","167200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1979","1979","tonnes","205600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1980","1980","tonnes","216000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1981","1981","tonnes","229700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1982","1982","tonnes","245000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1983","1983","tonnes","311000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1984","1984","tonnes","268700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1985","1985","tonnes","189600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1986","1986","tonnes","208200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1987","1987","tonnes","318600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1988","1988","tonnes","313600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1989","1989","tonnes","332700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01252","Green garlic","1990","1990","tonnes","350400","A","Official figure"
